date	max	min	mean	stdev
777	343.00	194.00	241.44	504.19
778	343.00	191.00	241.82	690.89
779	343.00	200.00	242.78	694.21
780	343.00	198.00	243.85	640.58
781	343.00	190.00	238.78	614.00
782	343.00	191.00	236.57	635.00
783	343.00	192.00	236.73	694.40
784	343.00	200.00	239.88	704.25
785	343.00	193.00	239.91	614.20
786	343.00	192.00	241.29	721.89
787	343.00	196.00	240.60	635.31
788	343.00	203.00	244.31	632.54
789	343.00	191.00	242.53	584.87
790	343.00	192.00	241.11	536.35
791	343.00	192.00	240.71	470.47
792	343.00	195.00	241.41	424.76
793	343.00	188.00	238.62	439.01
794	343.00	198.00	237.91	445.43
795	343.00	198.00	237.34	444.21
796	343.00	199.00	237.50	439.44
797	343.00	198.00	237.31	579.71
798	343.00	187.00	241.09	734.60
799	343.00	198.00	242.34	773.89
800	343.00	197.00	240.04	734.22
801	343.00	196.00	239.81	779.53
802	343.00	184.00	238.12	698.57
803	343.00	186.00	239.84	861.03
804	343.00	186.00	242.90	875.29
805	343.00	188.00	244.16	689.90
806	343.00	188.00	243.62	659.63
807	343.00	195.00	242.28	696.99
808	343.00	190.00	237.94	537.42
809	343.00	192.00	238.17	493.18
810	343.00	184.00	238.66	601.75
811	343.00	202.00	240.66	655.35
812	343.00	196.00	238.13	513.15
813	343.00	204.00	240.66	529.12
814	343.00	197.00	239.38	645.16
815	343.00	197.00	237.49	610.49
816	343.00	195.00	238.16	612.09
817	343.00	198.00	237.31	559.65
818	343.00	198.00	238.72	697.54
819	343.00	190.00	239.06	693.30
820	343.00	193.00	236.78	664.76
821	343.00	195.00	239.56	689.62
822	343.00	198.00	238.75	702.66
823	343.00	197.00	240.46	675.25
824	343.00	198.00	240.75	667.72
825	343.00	191.00	242.62	798.64
826	350.00	187.00	243.99	906.08
827	350.00	198.00	241.73	772.94
828	350.00	198.00	243.85	837.60
829	350.00	195.00	243.57	863.52
830	350.00	190.00	244.85	802.74
831	350.00	198.00	244.34	788.54
832	350.00	205.00	245.56	902.50
833	350.00	204.00	246.17	885.50
834	351.00	209.00	252.84	963.70
835	351.00	201.00	251.14	824.28
836	351.00	193.00	251.09	708.73
837	351.00	202.00	249.91	780.58
838	351.00	196.00	250.95	708.70
839	351.00	199.00	252.98	819.70
840	351.00	207.00	252.46	693.04
841	351.00	200.00	253.78	802.35
842	351.00	199.00	254.63	830.02
843	351.00	208.00	253.40	789.51
844	351.00	201.00	254.19	672.16
845	352.00	209.00	255.11	639.48
846	352.00	204.00	257.85	750.26
847	352.00	207.00	258.19	709.16
848	352.00	208.00	255.90	792.06
849	352.00	200.00	256.31	854.99
850	352.00	197.00	256.69	848.23
851	352.00	205.00	256.58	760.39
852	352.00	202.00	257.97	837.01
853	352.00	205.00	260.81	857.03
854	352.00	210.00	259.25	723.09
855	352.00	211.00	259.47	563.93
856	352.00	208.00	260.52	692.99
857	352.00	208.00	255.79	551.22
858	353.00	212.00	258.94	609.08
859	353.00	213.00	259.42	635.81
860	353.00	207.00	259.70	704.43
861	353.00	209.00	258.44	761.48
862	353.00	209.00	259.06	719.76
863	353.00	218.00	260.68	722.45
864	353.00	215.00	262.67	644.52
865	353.00	217.00	267.07	666.30
866	353.00	218.00	266.04	756.30
867	353.00	217.00	264.25	756.50
868	353.00	206.00	263.75	698.78
869	353.00	209.00	267.56	591.29
870	353.00	208.00	267.19	680.87
871	353.00	209.00	266.47	489.62
872	353.00	208.00	269.58	583.93
873	353.00	209.00	267.71	620.75
874	353.00	209.00	268.18	624.07
875	353.00	211.00	267.31	522.42
876	353.00	212.00	266.68	604.61
877	353.00	224.00	267.43	507.40
878	355.00	219.00	267.51	530.99
879	355.00	219.00	268.02	452.86
880	355.00	221.00	269.87	461.84
881	355.00	223.00	269.01	503.66
882	355.00	222.00	268.40	562.90
883	355.00	216.00	267.68	500.48
884	355.00	226.00	266.64	505.24
885	355.00	224.00	267.70	556.49
886	355.00	222.00	268.57	557.13
887	355.00	218.00	269.12	502.09
888	355.00	211.00	264.95	527.72
889	355.00	212.00	266.03	578.74
890	355.00	219.00	267.67	662.19
891	355.00	219.00	268.77	804.54
892	355.00	222.00	274.33	918.72
893	366.00	227.00	278.73	882.70
894	366.00	228.00	279.91	664.72
895	366.00	224.00	280.36	681.81
896	366.00	229.00	282.60	671.34
897	366.00	229.00	283.89	606.43
898	366.00	226.00	287.17	716.16
899	366.00	232.00	286.77	766.57
900	366.00	233.00	290.07	713.61
901	366.00	233.00	291.25	629.93
902	366.00	219.00	289.77	607.68
903	366.00	235.00	287.99	596.82
904	366.00	242.00	285.30	544.67
905	366.00	220.00	284.32	621.43
906	366.00	233.00	283.60	562.28
907	366.00	238.00	282.54	419.50
908	366.00	238.00	285.19	395.36
909	366.00	238.00	283.22	433.76
910	366.00	239.00	285.00	454.61
911	366.00	239.00	285.44	472.98
912	366.00	239.00	287.12	561.43
913	366.00	245.00	285.74	517.94
914	366.00	240.00	285.39	457.44
915	366.00	243.00	283.87	433.13
916	366.00	236.00	282.01	430.56
917	366.00	236.00	278.39	367.19
918	366.00	240.00	275.79	445.43
919	366.00	240.00	273.08	314.28
920	366.00	242.00	273.41	330.97
921	366.00	239.00	273.21	382.78
922	366.00	241.00	272.76	319.04
923	366.00	232.00	270.79	424.45
924	366.00	231.00	271.81	467.89
925	366.00	234.00	273.65	477.20
926	366.00	237.00	273.09	517.45
927	366.00	236.00	273.17	467.77
928	370.00	228.00	273.36	493.44
929	370.00	229.00	270.69	475.81
930	370.00	233.00	273.87	636.98
931	370.00	230.00	276.10	770.45
932	370.00	231.00	271.61	615.03
933	370.00	224.00	269.00	571.69
934	370.00	224.00	271.00	609.79
935	370.00	224.00	269.51	599.50
936	370.00	230.00	272.93	671.23
937	370.00	228.00	273.21	767.01
938	370.00	223.00	275.82	817.63
939	372.00	230.00	276.31	586.53
940	372.00	225.00	278.07	521.92
941	372.00	225.00	275.93	555.50
942	372.00	233.00	274.43	450.97
943	372.00	233.00	272.62	479.27
944	372.00	228.00	271.43	483.61
945	372.00	234.00	270.25	506.89
946	372.00	225.00	268.86	448.01
947	372.00	223.00	268.83	433.04
948	372.00	236.00	267.06	406.23
949	372.00	232.00	265.99	461.77
950	372.00	221.00	269.40	538.70
951	372.00	228.00	269.49	578.70
952	372.00	225.00	270.62	616.12
953	372.00	220.00	266.06	495.67
954	372.00	220.00	266.16	499.41
955	372.00	222.00	268.38	539.88
956	372.00	233.00	269.06	503.91
957	372.00	229.00	268.54	508.49
958	372.00	225.00	267.40	493.56
959	372.00	219.00	266.77	588.45
960	372.00	214.00	264.73	554.64
961	372.00	219.00	266.06	625.00
962	372.00	220.00	265.17	500.90
963	372.00	220.00	265.01	518.30
964	372.00	219.00	263.03	446.05
965	372.00	229.00	263.89	434.91
966	372.00	223.00	264.13	460.80
967	372.00	218.00	260.58	363.77
968	372.00	218.00	260.58	440.24
969	372.00	218.00	259.99	440.95
970	372.00	226.00	260.80	499.89
971	372.00	210.00	263.28	611.68
972	372.00	229.00	264.04	660.51
973	372.00	221.00	266.60	727.27
974	372.00	224.00	264.56	541.96
975	372.00	214.00	262.94	498.12
976	372.00	218.00	264.21	676.31
977	372.00	218.00	260.96	522.63
978	372.00	217.00	263.81	544.80
979	372.00	220.00	269.44	741.87
980	372.00	222.00	267.41	558.53
981	372.00	223.00	267.19	551.00
982	372.00	226.00	267.95	569.69
983	372.00	232.00	266.14	651.04
984	372.00	229.00	266.37	554.92
985	372.00	226.00	268.39	591.69
986	372.00	227.00	268.98	614.17
987	372.00	228.00	272.90	669.59
988	372.00	224.00	269.11	611.93
989	372.00	218.00	268.74	551.47
990	372.00	226.00	268.43	522.73
991	373.00	230.00	267.94	555.20
992	373.00	226.00	266.80	440.82
993	373.00	230.00	268.40	459.22
994	373.00	235.00	272.32	484.26
995	373.00	233.00	271.13	488.23
996	373.00	231.00	271.38	504.75
997	373.00	214.00	268.78	594.97
998	373.00	213.00	266.60	673.15
999	373.00	216.00	267.28	750.47
1000	373.00	229.00	265.01	597.11
1001	373.00	225.00	263.78	506.68
1002	373.00	218.00	264.23	527.44
1003	373.00	215.00	264.31	546.00
1004	373.00	215.00	263.25	567.40
1005	373.00	225.00	266.51	475.75
1006	373.00	228.00	265.05	443.84
1007	373.00	229.00	262.27	424.50
1008	374.00	222.00	260.80	456.47
1009	374.00	212.00	260.46	503.71
1010	374.00	226.00	263.98	513.12
1011	374.00	221.00	263.37	501.72
1012	374.00	222.00	261.04	418.89
1013	374.00	222.00	261.19	501.37
1014	374.00	221.00	258.32	424.64
1015	374.00	210.00	257.40	384.59
1016	374.00	218.00	257.07	421.94
1017	374.00	215.00	258.30	430.91
1018	374.00	227.00	258.36	420.06
1019	374.00	222.00	257.06	454.74
1020	374.00	225.00	259.52	519.37
1021	374.00	223.00	260.63	500.87
1022	374.00	218.00	262.90	634.05
1023	374.00	211.00	263.76	618.55
1024	375.00	216.00	266.67	662.60
1025	377.00	216.00	269.45	755.98
1026	377.00	221.00	267.43	693.56
1027	377.00	220.00	267.79	728.94
1028	377.00	226.00	268.24	868.08
1029	377.00	222.00	268.10	687.94
1030	377.00	223.00	273.03	801.62
1031	377.00	224.00	271.54	753.04
1032	377.00	222.00	274.84	826.18
1033	377.00	225.00	278.33	791.27
1034	377.00	217.00	278.04	711.68
1035	377.00	234.00	279.21	775.01
1036	377.00	224.00	274.76	519.29
1037	378.00	224.00	275.97	730.14
1038	378.00	223.00	275.13	849.16
1039	378.00	227.00	274.27	844.67
1040	378.00	232.00	273.48	759.84
1041	378.00	225.00	270.43	622.22
1042	378.00	222.00	270.90	703.63
1043	378.00	225.00	272.33	854.89
1044	378.00	224.00	271.02	684.93
1045	378.00	233.00	270.56	682.34
1046	378.00	228.00	271.55	630.12
1047	378.00	227.00	273.06	661.07
1048	378.00	225.00	277.10	648.49
1049	378.00	227.00	277.85	652.12
1050	378.00	233.00	275.33	744.94
1051	378.00	230.00	275.06	668.19
1052	378.00	230.00	274.40	629.42
1053	378.00	234.00	271.33	588.62
1054	378.00	225.00	267.06	499.28
1055	378.00	228.00	267.18	616.67
1056	378.00	221.00	267.47	762.30
1057	378.00	218.00	266.29	612.58
1058	378.00	220.00	265.68	628.57
1059	378.00	228.00	264.84	603.31
1060	380.00	225.00	263.51	584.51
1061	380.00	211.00	261.41	478.36
1062	380.00	211.00	260.92	678.27
1063	380.00	217.00	262.86	696.23
1064	380.00	217.00	267.16	758.77
1065	380.00	228.00	266.91	559.63
1066	380.00	228.00	266.67	533.87
1067	380.00	230.00	269.37	797.65
1068	380.00	225.00	273.48	784.23
1069	380.00	222.00	271.58	756.34
1070	380.00	223.00	272.26	860.31
1071	380.00	224.00	272.11	725.25
1072	380.00	234.00	272.02	709.29
1073	380.00	231.00	274.01	712.24
1074	380.00	234.00	274.38	684.39
1075	380.00	222.00	272.62	729.86
1076	380.00	230.00	273.42	594.83
1077	380.00	230.00	272.19	659.35
1078	380.00	229.00	271.07	679.30
1079	380.00	226.00	270.07	712.05
1080	380.00	226.00	270.58	705.02
1081	380.00	224.00	272.69	877.13
1082	380.00	228.00	272.25	753.10
1083	380.00	231.00	269.18	634.36
1084	380.00	228.00	267.22	558.47
1085	380.00	218.00	268.19	560.23
1086	380.00	218.00	265.11	510.09
1087	380.00	218.00	261.60	576.63
1088	380.00	220.00	262.96	616.02
1089	380.00	223.00	263.90	616.66
1090	380.00	225.00	264.76	679.10
1091	380.00	226.00	265.42	752.66
1092	380.00	220.00	267.37	772.33
1093	380.00	223.00	262.56	504.61
1094	380.00	224.00	262.55	425.02
1095	380.00	225.00	262.21	559.87
1096	380.00	218.00	265.41	623.65
1097	380.00	223.00	263.68	461.18
1098	380.00	226.00	261.02	399.91
1099	380.00	226.00	261.42	471.11
1100	380.00	221.00	261.24	445.06
1101	380.00	227.00	261.37	550.74
1102	380.00	218.00	260.51	582.27
1103	380.00	229.00	261.06	420.18
1104	380.00	228.00	261.10	401.22
1105	380.00	219.00	259.67	468.75
1106	380.00	222.00	259.46	542.74
1107	380.00	225.00	260.03	698.82
1108	380.00	224.00	259.47	686.82
1109	380.00	218.00	261.68	791.65
1110	380.00	219.00	260.46	755.18
1111	380.00	214.00	265.30	859.67
1112	380.00	225.00	264.17	622.68
1113	380.00	221.00	262.52	500.78
1114	380.00	221.00	263.73	529.97
1115	380.00	224.00	261.25	633.97
1116	380.00	221.00	263.81	788.26
1117	380.00	222.00	261.82	753.10
1118	380.00	213.00	262.19	771.99
1119	380.00	225.00	260.07	554.03
1120	380.00	222.00	259.89	513.52
1121	380.00	219.00	260.65	624.47
1122	380.00	227.00	261.42	487.00
1123	380.00	223.00	263.36	571.66
1124	380.00	220.00	262.73	713.47
1125	380.00	222.00	261.35	650.78
1126	380.00	223.00	264.12	843.22
1127	380.00	221.00	264.64	952.02
1128	380.00	222.00	264.93	893.67
1129	380.00	226.00	265.06	869.76
1130	380.00	207.00	266.30	808.47
1131	380.00	220.00	268.27	924.90
1132	380.00	223.00	266.96	946.01
1133	380.00	227.00	266.88	796.18
1134	380.00	219.00	269.55	846.14
1135	380.00	217.00	269.88	978.27
1136	380.00	211.00	267.89	978.16
1137	380.00	211.00	275.26	1165.03
1138	380.00	220.00	272.39	837.22
1139	380.00	228.00	275.02	828.31
1140	380.00	222.00	272.99	668.11
1141	380.00	229.00	274.40	635.67
1142	380.00	228.00	273.40	665.15
1143	380.00	219.00	268.88	525.46
1144	380.00	223.00	271.11	623.83
1145	380.00	223.00	271.23	610.58
1146	381.00	229.00	270.11	552.04
1147	381.00	231.00	272.62	598.35
1148	381.00	230.00	272.81	657.03
1149	381.00	223.00	271.90	705.72
1150	381.00	223.00	271.56	616.98
1151	381.00	226.00	270.29	458.28
1152	383.00	230.00	270.74	510.29
1153	383.00	221.00	265.77	546.30
1154	383.00	221.00	267.28	732.38
1155	383.00	210.00	264.58	705.30
1156	383.00	222.00	266.62	677.57
1157	383.00	214.00	268.98	735.70
1158	383.00	226.00	270.00	737.04
1159	383.00	227.00	268.98	738.80
1160	383.00	220.00	268.81	745.44
1161	383.00	223.00	272.15	713.45
1162	383.00	222.00	270.52	745.19
1163	383.00	221.00	266.69	610.88
1164	383.00	220.00	270.17	857.58
1165	383.00	226.00	269.74	820.84
1166	383.00	225.00	269.50	854.59
1167	383.00	224.00	269.99	765.20
1168	383.00	224.00	268.25	668.18
1169	383.00	219.00	268.32	760.18
1170	383.00	220.00	266.56	571.77
1171	383.00	221.00	267.08	666.30
1172	383.00	216.00	267.86	744.77
1173	383.00	216.00	269.99	592.40
1174	383.00	214.00	268.46	571.41
1175	383.00	220.00	270.08	606.75
1176	383.00	226.00	269.61	720.34
1177	383.00	230.00	272.29	768.21
1178	383.00	225.00	272.83	621.03
1179	383.00	231.00	271.80	598.82
1180	383.00	232.00	269.77	539.14
1181	383.00	232.00	270.12	597.39
1182	383.00	227.00	272.79	682.65
1183	383.00	232.00	270.62	631.96
1184	383.00	224.00	271.85	671.40
1185	383.00	217.00	270.37	775.76
1186	383.00	217.00	270.75	945.21
1187	383.00	217.00	271.81	1046.32
1188	383.00	225.00	273.80	1014.24
1189	383.00	225.00	275.00	1132.58
1190	383.00	226.00	277.00	1126.51
1191	383.00	224.00	275.82	973.81
1192	383.00	224.00	276.69	946.35
1193	383.00	228.00	283.42	910.52
1194	386.00	221.00	283.76	877.18
1195	386.00	237.00	281.91	795.39
1196	386.00	233.00	287.79	1226.59
1197	387.00	228.00	291.10	1262.19
1198	387.00	236.00	294.77	1180.25
1199	387.00	232.00	296.90	1216.76
1200	391.00	235.00	298.10	1154.52
1201	391.00	234.00	293.69	1060.50
1202	391.00	228.00	294.19	1089.74
1203	394.00	227.00	294.88	1124.83
1204	394.00	229.00	292.79	1005.17
1205	394.00	229.00	291.70	757.34
1206	394.00	222.00	291.41	867.74
1207	394.00	233.00	291.32	811.72
1208	394.00	235.00	291.94	882.37
1209	394.00	246.00	289.79	795.77
1210	394.00	242.00	294.39	747.20
1211	394.00	231.00	290.75	736.77
1212	394.00	234.00	290.30	684.93
1213	394.00	236.00	290.85	743.66
1214	394.00	234.00	289.81	756.85
1215	394.00	245.00	288.69	573.48
1216	394.00	236.00	288.85	638.97
1217	394.00	243.00	287.56	646.63
1218	394.00	246.00	288.00	623.70
1219	394.00	245.00	286.38	646.50
1220	394.00	240.00	280.44	512.83
1221	394.00	241.00	280.68	561.51
1222	394.00	240.00	281.46	556.28
1223	394.00	234.00	282.55	556.15
1224	394.00	235.00	281.48	538.73
1225	394.00	231.00	282.98	650.52
1226	397.00	233.00	284.38	888.30
1227	397.00	233.00	284.51	798.70
1228	397.00	238.00	281.88	693.43
1229	397.00	237.00	281.15	693.52
1230	397.00	229.00	279.34	660.58
1231	397.00	226.00	281.46	798.55
1232	397.00	233.00	280.61	813.51
1233	397.00	233.00	281.56	848.78
1234	397.00	230.00	280.05	722.18
1235	397.00	243.00	279.49	635.86
1236	397.00	227.00	275.51	502.54
1237	397.00	236.00	272.45	592.64
1238	397.00	222.00	272.52	842.45
1239	397.00	203.00	273.29	959.72
1240	397.00	227.00	279.55	1223.98
1241	397.00	227.00	276.46	826.68
1242	397.00	219.00	276.99	828.74
1243	397.00	221.00	277.66	925.49
1244	397.00	230.00	277.96	829.90
1245	397.00	236.00	275.35	748.21
1246	397.00	222.00	274.40	969.85
1247	397.00	224.00	271.62	838.49
1248	397.00	218.00	270.57	880.28
1249	397.00	221.00	276.44	1126.32
1250	397.00	225.00	276.42	815.63
1251	397.00	222.00	274.45	775.76
1252	397.00	226.00	272.18	697.16
1253	397.00	221.00	273.54	815.33
1254	397.00	229.00	278.20	815.76
1255	397.00	221.00	278.11	757.44
1256	397.00	234.00	278.30	726.00
1257	397.00	234.00	276.09	870.80
1258	397.00	213.00	274.74	830.39
1259	397.00	226.00	277.85	863.42
1260	397.00	230.00	281.49	1109.82
1261	397.00	225.00	279.83	917.84
1262	397.00	225.00	277.63	946.17
1263	397.00	225.00	278.47	851.03
1264	397.00	221.00	277.00	805.70
1265	397.00	221.00	279.10	833.23
1266	397.00	228.00	278.98	666.61
1267	398.00	228.00	279.69	858.98
1268	398.00	228.00	273.79	703.51
1269	398.00	227.00	274.65	976.21
1270	398.00	227.00	283.39	1326.97
1271	398.00	228.00	286.37	1290.81
1272	398.00	228.00	287.71	1254.85
1273	398.00	227.00	288.10	1235.66
1274	398.00	222.00	288.63	1117.05
1275	398.00	245.00	287.30	809.03
1276	398.00	241.00	286.69	803.44
1277	398.00	231.00	282.91	798.13
1278	398.00	231.00	282.27	957.89
1279	400.00	234.00	287.63	1028.04
1280	400.00	233.00	290.26	1110.38
1281	400.00	238.00	289.92	940.56
1282	400.00	233.00	288.47	757.50
1283	400.00	243.00	286.96	711.60
1284	400.00	237.00	288.05	738.12
1285	400.00	239.00	283.51	634.72
1286	400.00	229.00	287.64	660.67
1287	400.00	242.00	285.27	733.03
1288	400.00	237.00	282.15	643.31
1289	400.00	231.00	283.12	653.05
1290	401.00	230.00	280.49	633.85
1291	401.00	229.00	278.81	662.28
1292	401.00	238.00	280.77	703.91
1293	401.00	241.00	281.01	644.90
1294	401.00	229.00	280.95	631.26
1295	401.00	238.00	281.99	693.69
1296	401.00	244.00	279.60	534.23
1297	401.00	236.00	281.56	649.38
1298	401.00	228.00	280.54	616.53
1299	401.00	244.00	278.40	408.83
1300	401.00	235.00	276.49	433.70
1301	401.00	228.00	276.67	574.39
1302	401.00	232.00	276.07	730.56
1303	401.00	233.00	275.02	805.47
1304	401.00	208.00	276.39	904.37
1305	401.00	208.00	277.50	1050.67
1306	401.00	230.00	277.38	846.10
1307	401.00	227.00	276.50	746.42
1308	401.00	228.00	278.25	841.52
1309	401.00	228.00	276.08	961.82
1310	401.00	233.00	274.75	764.22
1311	401.00	229.00	275.42	709.16
1312	401.00	224.00	274.23	760.21
1313	401.00	226.00	275.80	816.82
1314	401.00	221.00	274.33	821.70
1315	401.00	230.00	273.50	784.59
1316	401.00	226.00	275.36	906.64
1317	404.00	224.00	273.92	1045.32
1318	404.00	233.00	271.11	718.92
1319	404.00	218.00	267.36	669.81
1320	404.00	230.00	270.14	928.37
1321	404.00	224.00	270.91	1035.25
1322	404.00	230.00	270.39	764.51
1323	404.00	227.00	272.28	935.30
1324	404.00	228.00	273.90	1002.28
1325	404.00	230.00	275.18	1055.50
1326	404.00	219.00	276.35	1103.54
1327	404.00	222.00	274.74	777.59
1328	404.00	222.00	278.36	1011.40
1329	404.00	222.00	278.38	1155.92
1330	404.00	225.00	282.57	1190.46
1331	404.00	224.00	283.93	936.15
1332	404.00	225.00	284.30	970.00
1333	404.00	231.00	288.13	1166.70
1334	404.00	231.00	293.64	1313.50
1335	404.00	234.00	289.55	1424.81
1336	404.00	229.00	292.76	1594.29
1337	404.00	224.00	295.62	1248.37
1338	404.00	239.00	293.38	1135.46
1339	404.00	236.00	296.07	1182.16
1340	404.00	234.00	297.69	1052.23
1341	404.00	229.00	298.83	955.83
1342	404.00	240.00	294.05	893.44
1343	404.00	240.00	292.44	875.09
1344	404.00	237.00	290.57	763.20
1345	404.00	235.00	289.39	792.53
1346	404.00	234.00	293.44	961.93
1347	404.00	235.00	295.02	800.79
1348	404.00	239.00	296.38	838.95
1349	404.00	238.00	296.64	803.97
1350	404.00	236.00	293.95	789.20
1351	404.00	247.00	295.01	680.53
1352	404.00	248.00	297.69	646.39
1353	404.00	243.00	297.16	689.11
1354	404.00	243.00	293.82	658.88
1355	404.00	237.00	295.12	671.08
1356	404.00	241.00	293.50	815.29
1357	404.00	234.00	291.72	827.81
1358	404.00	232.00	293.12	822.90
1359	404.00	236.00	289.65	624.69
1360	404.00	237.00	287.09	671.08
1361	404.00	236.00	285.88	665.12
1362	404.00	241.00	284.70	797.75
1363	404.00	229.00	285.83	815.14
1364	404.00	229.00	282.29	798.52
1365	404.00	231.00	280.75	796.60
1366	404.00	230.00	278.06	824.87
1367	404.00	222.00	279.81	864.94
1368	404.00	222.00	284.45	993.97
1369	404.00	221.00	283.80	971.97
1370	404.00	240.00	284.35	965.08
1371	404.00	231.00	283.56	1070.38
1372	404.00	225.00	282.13	895.26
1373	404.00	225.00	284.56	903.56
1374	404.00	229.00	283.21	793.45
1375	404.00	223.00	284.95	778.50
1376	405.00	235.00	286.15	839.06
1377	405.00	232.00	289.26	1162.33
1378	405.00	239.00	290.69	1038.78
1379	405.00	236.00	294.57	1113.68
1380	405.00	226.00	294.67	869.77
1381	405.00	230.00	295.26	716.59
1382	405.00	248.00	294.46	625.96
1383	405.00	245.00	294.55	606.94
1384	405.00	242.00	295.63	815.30
1385	408.00	239.00	295.44	905.54
1386	408.00	246.00	291.57	858.96
1387	408.00	231.00	288.07	799.49
1388	408.00	220.00	289.67	906.05
1389	408.00	235.00	287.64	674.67
1390	408.00	241.00	288.70	766.86
1391	408.00	245.00	286.15	680.13
1392	408.00	247.00	285.90	639.51
1393	408.00	238.00	292.12	958.88
1394	408.00	250.00	291.29	769.08
1395	408.00	237.00	291.98	716.47
1396	408.00	244.00	291.74	772.59
1397	408.00	242.00	293.11	748.72
1398	408.00	247.00	293.45	704.25
1399	408.00	253.00	293.65	698.68
1400	408.00	246.00	291.10	609.84
1401	408.00	253.00	288.99	628.24
1402	408.00	246.00	290.71	620.02
1403	408.00	254.00	289.87	628.47
1404	408.00	252.00	293.57	730.46
1405	408.00	244.00	294.02	749.70
1406	408.00	246.00	290.35	667.37
1407	408.00	240.00	291.17	722.27
1408	408.00	244.00	291.56	777.66
1409	408.00	244.00	291.76	653.20
1410	408.00	241.00	289.08	597.21
1411	408.00	250.00	289.51	660.36
1412	408.00	248.00	288.75	639.11
1413	408.00	241.00	290.38	790.09
1414	408.00	238.00	290.16	843.05
1415	408.00	219.00	292.57	949.53
1416	409.00	238.00	298.82	1074.48
1417	409.00	249.00	298.22	864.16
1418	409.00	253.00	299.80	775.70
1419	409.00	249.00	301.76	893.86
1420	409.00	247.00	301.14	880.60
1421	409.00	249.00	303.29	848.45
1422	409.00	237.00	303.38	975.50
1423	409.00	261.00	307.29	1014.78
1424	409.00	261.00	309.13	987.35
1425	409.00	250.00	308.81	1093.50
1426	409.00	257.00	312.43	1099.66
1427	409.00	257.00	312.49	948.86
1428	409.00	259.00	311.08	983.98
1429	409.00	259.00	310.06	868.69
1430	409.00	260.00	308.83	784.97
1431	409.00	265.00	308.47	800.48
1432	409.00	244.00	308.04	853.94
1433	409.00	244.00	302.60	739.50
1434	409.00	256.00	306.00	873.91
1435	409.00	254.00	310.74	1020.41
1436	409.00	257.00	310.95	1001.02
1437	409.00	259.00	311.34	839.27
1438	409.00	259.00	312.01	934.43
1439	409.00	259.00	312.91	769.00
1440	409.00	229.00	306.38	610.34
1441	409.00	261.00	305.06	592.18
1442	410.00	254.00	305.63	637.13
1443	410.00	264.00	308.02	663.21
1444	410.00	262.00	305.90	548.60
1445	410.00	262.00	304.40	479.26
1446	410.00	258.00	301.62	533.20
1447	410.00	256.00	304.40	610.79
1448	410.00	253.00	304.00	634.48
1449	410.00	247.00	303.77	769.64
1450	410.00	247.00	304.95	792.74
1451	410.00	247.00	303.95	739.87
1452	410.00	247.00	303.03	845.10
1453	410.00	247.00	298.49	655.41
1454	410.00	259.00	298.78	641.55
1455	410.00	249.00	298.23	817.43
1456	410.00	256.00	296.37	836.22
1457	410.00	254.00	298.17	847.85
1458	410.00	246.00	297.06	669.07
1459	410.00	251.00	296.58	633.23
1460	410.00	247.00	295.67	695.45
1461	410.00	249.00	295.02	746.94
1462	411.00	240.00	298.43	958.92
1463	411.00	248.00	298.92	829.83
1464	411.00	253.00	300.78	935.61
1465	411.00	250.00	303.47	832.87
1466	411.00	256.00	304.65	906.13
1467	411.00	258.00	307.80	998.61
1468	411.00	258.00	307.92	812.85
1469	411.00	255.00	308.64	888.69
1470	411.00	257.00	309.32	779.13
1471	411.00	257.00	309.21	762.81
1472	411.00	266.00	310.45	732.59
1473	411.00	268.00	311.53	707.69
1474	411.00	260.00	310.53	701.47
1475	413.00	260.00	311.65	762.95
1476	413.00	259.00	313.13	731.53
1477	413.00	258.00	311.77	708.28
1478	413.00	260.00	312.85	716.58
1479	413.00	251.00	309.38	675.93
1480	413.00	245.00	307.72	603.61
1481	413.00	257.00	305.96	499.57
1482	413.00	261.00	307.80	508.25
1483	413.00	255.00	309.19	506.00
1484	413.00	272.00	309.10	534.03
1485	413.00	269.00	307.39	619.23
1486	413.00	269.00	308.17	524.78
1487	413.00	270.00	305.57	515.35
1488	413.00	265.00	306.78	544.23
1489	413.00	263.00	305.43	584.91
1490	413.00	263.00	305.07	546.55
1491	413.00	259.00	305.35	622.65
1492	413.00	260.00	306.23	645.79
1493	413.00	256.00	307.18	627.44
1494	413.00	264.00	304.73	566.94
1495	413.00	258.00	302.60	559.55
1496	413.00	255.00	303.71	726.49
1497	413.00	256.00	305.24	704.35
1498	413.00	252.00	302.32	580.67
1499	413.00	261.00	301.77	661.33
1500	413.00	253.00	301.16	700.40
1501	413.00	250.00	300.40	827.19
1502	413.00	250.00	302.28	905.82
1503	413.00	252.00	306.56	1110.12
1504	413.00	257.00	312.00	1296.33
1505	413.00	261.00	316.79	1314.70
1506	413.00	247.00	313.21	1051.92
1507	413.00	261.00	317.19	885.38
1508	413.00	256.00	314.92	911.34
1509	413.00	254.00	316.30	902.99
1510	413.00	261.00	313.63	815.37
1511	413.00	266.00	313.02	760.00
1512	413.00	264.00	311.56	801.18
1513	413.00	247.00	311.17	837.46
1514	413.00	262.00	313.34	882.77
1515	413.00	257.00	309.26	745.45
1516	413.00	252.00	309.10	663.15
1517	413.00	261.00	308.21	802.18
1518	413.00	257.00	311.66	999.78
1519	413.00	254.00	313.53	1106.62
1520	413.00	254.00	314.79	1015.11
